"# instance_formation.csv",,,,,,
"# 副本配置表",,,,,,
"# 副本ID","物件编号","物件编号脚本","物件编号脚本参数","始化计算脚本","始化脚本参数","备注"
"auto","auto","auto","auto","auto","auto","auto"
"sd4","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","暗骷髅射手"
"sd4","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","暗魔法学徒"
"sd4","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","暗骷髅射手"
"sd4","""6085""",30004,6085,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@FALSE])","暗影舞者"
"# 暗之圣域5",,,,,,
"sd5","""9065""",30004,9065,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@TRUE])","魂石结晶·暗"
"sd5","""6045""",30004,6045,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","暗骷髅射手"
"sd5","""6045""",30004,6045,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","暗魔法学徒"
"sd5","""6045""",30004,6045,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","暗骷髅射手"
"sd5","""6085""",30004,6085,30005,"([""rank"":2,""star"":4,""level"":30,""is_boss"":@FALSE])","暗影舞者"
"# 暗之圣域6",,,,,,
"sd6","""9065""",30004,9065,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@TRUE])","魂石结晶·暗"
"sd6","""6045""",30004,6045,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","暗骷髅射手"
"sd6","""6045""",30004,6045,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","暗魔法学徒"
"sd6","""6045""",30004,6045,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","暗骷髅射手"
"sd6","""6085""",30004,6085,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","暗影舞者"
"# 暗之圣域7",,,,,,
"sd7","""9065""",30004,9065,30005,"([""rank"":1,""star"":5,""level"":50,""is_boss"":@TRUE])","魂石结晶·暗"
"sd7","""6045""",30004,6045,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","暗骷髅射手"
"sd7","""6045""",30004,6045,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","暗魔法学徒"
"sd7","""6045""",30004,6045,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","暗骷髅射手"
"sd7","""6085""",30004,6085,30005,"([""rank"":2,""star"":5,""level"":50,""is_boss"":@FALSE])","暗影舞者"
"# 暗之圣域8",,,,,,
"sd8","""9065""",30004,9065,30005,"([""rank"":1,""star"":6,""level"":55,""is_boss"":@TRUE])","魂石结晶·暗"
"sd8","""6045""",30004,6045,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","暗骷髅射手"
"sd8","""6045""",30004,6045,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","暗魔法学徒"
"sd8","""6045""",30004,6045,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","暗骷髅射手"
"sd8","""6085""",30004,6085,30005,"([""rank"":2,""star"":6,""level"":55,""is_boss"":@FALSE])","暗影舞者"
"# 暗之圣域9",,,,,,
"sd9","""9065""",30004,9065,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@TRUE])","魂石结晶·暗"
"sd9","""6045""",30004,6045,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","暗骷髅射手"
"sd9","""6045""",30004,6045,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","暗魔法学徒"
"sd9","""6045""",30004,6045,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","暗骷髅射手"
"sd9","""6085""",30004,6085,30005,"([""rank"":2,""star"":6,""level"":60,""is_boss"":@FALSE])","暗影舞者"
"# 暗之圣域10",,,,,,
"sd10","""9065""",30004,9065,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@TRUE])","魂石结晶·暗"
"sd10","""6045""",30004,6045,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","暗骷髅射手"
"sd10","""6045""",30004,6045,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","暗魔法学徒"
"sd10","""6045""",30004,6045,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","暗骷髅射手"
"sd10","""6085""",30004,6085,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","暗影舞者"
"# 魔眼圣域1",,,,,,
"my1","""9041""",30004,9042,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@TRUE])","魔眼·风"
"my1","""9053""",30004,9052,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","小魔眼·风"
"my1","""9053""",30004,9052,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","小魔眼·风"
"# 魔眼圣域2",,,,,,
"my2","""9044""",30004,9044,30005,"([""rank"":1,""star"":4,""level"":25,""is_boss"":@TRUE])","魔眼·光"
"my2","""9054""",30004,9054,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","小魔眼·光"
"my2","""9054""",30004,9054,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","小魔眼·光"
"# 魔眼圣域3",,,,,,
"my3","""9043""",30004,9043,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@TRUE])","魔眼·水"
"my3","""9053""",30004,9053,30005,"([""rank"":1,""star"":3,""level"":30,""is_boss"":@FALSE])","小魔眼·水"
"my3","""9053""",30004,9053,30005,"([""rank"":1,""star"":3,""level"":30,""is_boss"":@FALSE])","小魔眼·水"
"# 魔眼圣域4",,,,,,
"my4","""9045""",30004,9045,30005,"([""rank"":1,""star"":4,""level"":40,""is_boss"":@TRUE])","魔眼·暗"
"my4","""9055""",30004,9055,30005,"([""rank"":1,""star"":3,""level"":40,""is_boss"":@FALSE])","小魔眼·暗"
"my4","""9055""",30004,9055,30005,"([""rank"":1,""star"":3,""level"":40,""is_boss"":@FALSE])","小魔眼·暗"
"# 魔眼圣域5",,,,,,
"my5","""9041""",30004,9041,30005,"([""rank"":1,""star"":5,""level"":50,""is_boss"":@TRUE])","魔眼·火"
"my5","""9051""",30004,9051,30005,"([""rank"":1,""star"":4,""level"":50,""is_boss"":@FALSE])","小魔眼·火"
"my5","""9051""",30004,9051,30005,"([""rank"":1,""star"":4,""level"":50,""is_boss"":@FALSE])","小魔眼·火"
"# 魔眼圣域6",,,,,,
"my6","""9042""",30004,9042,30005,"([""rank"":1,""star"":5,""level"":55,""is_boss"":@TRUE])","魔眼·风"
"my6","""9052""",30004,9052,30005,"([""rank"":1,""star"":4,""level"":55,""is_boss"":@FALSE])","小魔眼·风"
"my6","""9052""",30004,9052,30005,"([""rank"":1,""star"":4,""level"":55,""is_boss"":@FALSE])","小魔眼·风"
"# 魔眼圣域7",,,,,,
"my7","""9044""",30004,9044,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@TRUE])","魔眼·光"
"my7","""9054""",30004,9054,30005,"([""rank"":1,""star"":5,""level"":60,""is_boss"":@FALSE])","小魔眼·光"
"my7","""9054""",30004,9054,30005,"([""rank"":1,""star"":5,""level"":60,""is_boss"":@FALSE])","小魔眼·光"
"# 魔眼圣域8",,,,,,
"my8","""9043""",30004,9043,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@TRUE])","魔眼·水"
"my8","""9053""",30004,9053,30005,"([""rank"":1,""star"":5,""level"":65,""is_boss"":@FALSE])","小魔眼·水"
"my8","""9053""",30004,9053,30005,"([""rank"":1,""star"":5,""level"":65,""is_boss"":@FALSE])","小魔眼·水"
"# 魔眼圣域9",,,,,,
"my9","""9045""",30004,9045,30005,"([""rank"":1,""star"":6,""level"":70,""is_boss"":@TRUE])","魔眼·暗"
"my9","""9055""",30004,9055,30005,"([""rank"":1,""star"":5,""level"":70,""is_boss"":@FALSE])","小魔眼·暗"
"my9","""9055""",30004,9055,30005,"([""rank"":1,""star"":5,""level"":70,""is_boss"":@FALSE])","小魔眼·暗"
"# 魔眼圣域10",,,,,,
"my10","""9041""",30004,9041,30005,"([""rank"":1,""star"":6,""level"":75,""is_boss"":@TRUE])","魔眼·火"
"my10","""9051""",30004,9051,30005,"([""rank"":1,""star"":6,""level"":75,""is_boss"":@FALSE])","小魔眼·火"
"my10","""9051""",30004,9051,30005,"([""rank"":1,""star"":6,""level"":75,""is_boss"":@FALSE])","小魔眼·火"
"# 竞技场NPC对战1简单配置",,,,,,
"arena_npc_1e","""2021""",30004,2021,30007,"([""star"":2,""start_level"":3,""star_up"":({5}),""rank_up"":7,""init_rule"":""arena_npc_1_0""])","骷髅战士·火"
"arena_npc_1e","""6021""",30004,6021,30007,"([""star"":2,""start_level"":3,""star_up"":({6}),""rank_up"":11,""init_rule"":""arena_npc_1_1""])","J先生·火"
"arena_npc_1e","""4022""",30004,4022,30007,"([""star"":2,""start_level"":3,""star_up"":({7}),""rank_up"":12,""init_rule"":""arena_npc_1_2""])","赏金猎人·风"
"arena_npc_1e","""2031""",30004,2031,30007,"([""star"":2,""start_level"":3,""star_up"":({8}),""rank_up"":22,""init_rule"":""arena_npc_1_3""])","骷髅射手·火"
"arena_npc_1e","""1023""",30004,1023,30007,"([""star"":2,""start_level"":3,""star_up"":({9}),""rank_up"":6,""init_rule"":""arena_npc_1_4""])","草精·水"
"# 竞技场NPC对战1普通配置",,,,,,
"arena_npc_1n","""2021""",30004,2021,30007,"([""star"":3,""start_level"":10,""star_up"":({}),""rank_up"":10,""init_rule"":""arena_npc_1_0""])","骷髅战士·火"
"arena_npc_1n","""6021""",30004,6021,30007,"([""star"":3,""start_level"":10,""star_up"":({}),""rank_up"":11,""init_rule"":""arena_npc_1_1""])","J先生·火"
"arena_npc_1n","""4022""",30004,4022,30007,"([""star"":3,""start_level"":10,""star_up"":({}),""rank_up"":12,""init_rule"":""arena_npc_1_2""])","赏金猎人·风"
"arena_npc_1n","""2031""",30004,2031,30007,"([""star"":3,""start_level"":10,""star_up"":({14}),""rank_up"":22,""init_rule"":""arena_npc_1_3""])","骷髅射手·火"
"arena_npc_1n","""4033""",30004,4033,30007,"([""star"":3,""start_level"":10,""star_up"":({16}),""rank_up"":10,""init_rule"":""arena_npc_1_4""])","草精·水"
"# 竞技场NPC对战1困难配置",,,,,,
"arena_npc_1h","""2021""",30004,2021,30007,"([""star"":3,""start_level"":18,""star_up"":({20,22}),""rank_up"":18,""init_rule"":""arena_npc_1_0""])","骷髅战士·火"
"arena_npc_1h","""4071""",30004,4071,30007,"([""star"":3,""start_level"":18,""star_up"":({21}),""rank_up"":18,""init_rule"":""arena_npc_1_1""])","J先生·火"
"arena_npc_1h","""6023""",30004,6023,30007,"([""star"":3,""start_level"":18,""star_up"":({24}),""rank_up"":18,""init_rule"":""arena_npc_1_2""])","赏金猎人·风"
"arena_npc_1h","""2032""",30004,2032,30007,"([""star"":4,""start_level"":18,""star_up"":({26}),""rank_up"":18,""init_rule"":""arena_npc_1_3""])","骷髅射手·火"
"arena_npc_1h","""4033""",30004,4033,30007,"([""star"":4,""start_level"":18,""star_up"":({27}),""rank_up"":18,""init_rule"":""arena_npc_1_4""])","草精·水"
"# 竞技场NPC对战2简单配置",,,,,,
"arena_npc_2e","""6023""",30004,6023,30007,"([""star"":3,""start_level"":6,""star_up"":({}),""rank_up"":9,""init_rule"":""arena_npc_2_0""])","J先生·水"
"arena_npc_2e","""5072""",30004,4052,30007,"([""star"":3,""start_level"":6,""star_up"":({}),""rank_up"":15,""init_rule"":""arena_npc_2_1""])","战斗天使·风"
"arena_npc_2e","""6021""",30004,6021,30007,"([""star"":2,""start_level"":6,""star_up"":({}),""rank_up"":8,""init_rule"":""arena_npc_2_2""])","J先生·火"
"arena_npc_2e","""6031""",30004,6031,30007,"([""star"":2,""start_level"":6,""star_up"":({}),""rank_up"":8,""init_rule"":""arena_npc_2_3""])","车轮怪·火"
"arena_npc_2e","""4022""",30004,4022,30007,"([""star"":2,""start_level"":6,""star_up"":({}),""rank_up"":10,""init_rule"":""arena_npc_2_4""])","赏金猎人·风"
"# 竞技场NPC对战2普通配置",,,,,,
"arena_npc_2n","""6023""",30004,6023,30007,"([""star"":3,""start_level"":13,""star_up"":({15}),""rank_up"":13,""init_rule"":""arena_npc_2_0""])","J先生·水"
"arena_npc_2n","""5072""",30004,5072,30007,"([""star"":3,""start_level"":13,""star_up"":({16}),""rank_up"":15,""init_rule"":""arena_npc_2_1""])","战斗天使·风"
"arena_npc_2n","""6021""",30004,6021,30007,"([""star"":2,""start_level"":13,""star_up"":({14,17}),""rank_up"":13,""init_rule"":""arena_npc_2_2""])","J先生·火"
"arena_npc_2n","""6031""",30004,6031,30007,"([""star"":2,""start_level"":13,""star_up"":({14}),""rank_up"":13,""init_rule"":""arena_npc_2_3""])","车轮怪·火"
"arena_npc_2n","""3042""",30004,3042,30007,"([""star"":2,""start_level"":13,""star_up"":({16}),""rank_up"":13,""init_rule"":""arena_npc_2_4""])","战斗喵·风"
"# 竞技场NPC对战2困难配置",,,,,,
"arena_npc_2h","""4051""",30004,4051,30007,"([""star"":4,""start_level"":20,""star_up"":({25}),""rank_up"":20,""init_rule"":""arena_npc_2_0""])","圣殿骑士·火  队长"
"arena_npc_2h","""5072""",30004,5072,30007,"([""star"":4,""start_level"":20,""star_up"":({28}),""rank_up"":20,""init_rule"":""arena_npc_2_1""])","战斗天使·风"
"arena_npc_2h","""6021""",30004,6021,30007,"([""star"":4,""start_level"":20,""star_up"":({29}),""rank_up"":20,""init_rule"":""arena_npc_2_2""])","J先生·火"
"arena_npc_2h","""6031""",30004,6031,30007,"([""star"":3,""start_level"":20,""star_up"":({23,26}),""rank_up"":20,""init_rule"":""arena_npc_2_3""])","车轮怪·火"
"arena_npc_2h","""3042""",30004,3042,30007,"([""star"":3,""start_level"":20,""star_up"":({24,27}),""rank_up"":20,""init_rule"":""arena_npc_2_4""])","战斗喵·风"
"# 竞技场NPC对战3简单配置",,,,,,
"arena_npc_3e","""1023""",30004,1023,30007,"([""star"":3,""start_level"":12,""star_up"":({}),""rank_up"":15,""init_rule"":""arena_npc_3_0""])","草精·水· 队长"
"arena_npc_3e","""6021""",30004,6021,30007,"([""star"":3,""start_level"":12,""star_up"":({}),""rank_up"":18,""init_rule"":""arena_npc_3_1""])","J先生·火"
"arena_npc_3e","""6204""",30004,6204,30007,"([""star"":3,""start_level"":12,""star_up"":({}),""rank_up"":15,""init_rule"":""arena_npc_3_2""])","精金魔像·光"
"arena_npc_3e","""5041""",30004,5041,30007,"([""star"":2,""start_level"":12,""star_up"":({}),""rank_up"":18,""init_rule"":""arena_npc_3_3""])","水晶仙子·火"
"arena_npc_3e","""4053""",30004,4053,30007,"([""star"":2,""start_level"":12,""star_up"":({}),""rank_up"":14,""init_rule"":""arena_npc_3_4""])","圣殿骑士·水"
"# 竞技场NPC对战3普通配置",,,,,,
"arena_npc_3n","""1023""",30004,1023,30007,"([""star"":3,""start_level"":16,""star_up"":({19}),""rank_up"":16,""init_rule"":""arena_npc_3_0""])","草精·水·队长"
"arena_npc_3n","""6021""",30004,6021,30007,"([""star"":3,""start_level"":16,""star_up"":({20}),""rank_up"":18,""init_rule"":""arena_npc_3_1""])","J先生·火"
"arena_npc_3n","""6204""",30004,6204,30007,"([""star"":3,""start_level"":16,""star_up"":({21}),""rank_up"":16,""init_rule"":""arena_npc_3_2""])","精金魔像·光"
"arena_npc_3n","""4022""",30004,4022,30007,"([""star"":2,""start_level"":16,""star_up"":({17}),""rank_up"":18,""init_rule"":""arena_npc_3_3""])","赏金猎人·风"
"arena_npc_3n","""4053""",30004,4053,30007,"([""star"":2,""start_level"":16,""star_up"":({18}),""rank_up"":16,""init_rule"":""arena_npc_3_4""])","圣殿骑士·水"
"# 竞技场NPC对战3困难配置",,,,,,
"arena_npc_3h","""4043""",30004,4043,30007,"([""star"":4,""start_level"":22,""star_up"":({26}),""rank_up"":22,""init_rule"":""arena_npc_3_0""])","魔法学徒·水·队长"
"arena_npc_3h","""4033""",30004,4033,30007,"([""star"":4,""start_level"":22,""star_up"":({27}),""rank_up"":22,""init_rule"":""arena_npc_3_1""])","驱邪巫女·水"
"arena_npc_3h","""6204""",30004,6204,30007,"([""star"":4,""start_level"":22,""star_up"":({28}),""rank_up"":22,""init_rule"":""arena_npc_3_2""])","精金魔像·光"
"arena_npc_3h","""4072""",30004,4072,30007,"([""star"":3,""start_level"":22,""star_up"":({24,26}),""rank_up"":22,""init_rule"":""arena_npc_3_3""])","影舞者·风"
"arena_npc_3h","""4053""",30004,4053,30007,"([""star"":3,""start_level"":22,""star_up"":({25,27}),""rank_up"":22,""init_rule"":""arena_npc_3_4""])","圣殿骑士·水"
"# 竞技场NPC对战4简单配置",,,,,,
"arena_npc_4e","""4021""",30004,4021,30007,"([""star"":3,""start_level"":16,""star_up"":({}),""rank_up"":22,""init_rule"":""arena_npc_4_0""])","赏金猎人·火"
"arena_npc_4e","""2021""",30004,2021,30007,"([""star"":3,""start_level"":16,""star_up"":({}),""rank_up"":23,""init_rule"":""arena_npc_4_1""])","骷髅战士·火"
"arena_npc_4e","""6042""",30004,6042,30007,"([""star"":2,""start_level"":16,""star_up"":({}),""rank_up"":17,""init_rule"":""arena_npc_4_2""])","尘取鬼·风"
"arena_npc_4e","""2042""",30004,2042,30007,"([""star"":2,""start_level"":16,""star_up"":({17}),""rank_up"":18,""init_rule"":""arena_npc_4_3""])","幽灵·风"
"arena_npc_4e","""4031""",30004,4031,30007,"([""star"":3,""start_level"":16,""star_up"":({}),""rank_up"":17,""init_rule"":""arena_npc_4_4""])","驱邪巫女·火"
"# 竞技场NPC对战4普通配置",,,,,,
"arena_npc_4n","""6032""",30004,6032,30007,"([""star"":3,""start_level"":18,""star_up"":({19}),""rank_up"":22,""init_rule"":""arena_npc_4_0""])","车轮怪·风"
"arena_npc_4n","""3071""",30004,3071,30007,"([""star"":3,""start_level"":18,""star_up"":({}),""rank_up"":23,""init_rule"":""arena_npc_4_1""])","人马战士·火"
"arena_npc_4n","""2072""",30004,2072,30007,"([""star"":3,""start_level"":18,""star_up"":({20}),""rank_up"":18,""init_rule"":""arena_npc_4_2""])","死神使者·风"
"arena_npc_4n","""3062""",30004,3062,30007,"([""star"":3,""start_level"":18,""star_up"":({}),""rank_up"":18,""init_rule"":""arena_npc_4_3""])","雷鸟·风"
"arena_npc_4n","""6201""",30004,6201,30007,"([""star"":3,""start_level"":18,""star_up"":({21}),""rank_up"":16,""init_rule"":""arena_npc_4_4""])","精金魔像·火"
"# 竞技场NPC对战4困难配置",,,,,,
"arena_npc_4h","""6081""",30004,6081,30007,"([""star"":4,""start_level"":24,""star_up"":({28}),""rank_up"":24,""init_rule"":""arena_npc_4_0""])","恶魔之书·火·队长"
"arena_npc_4h","""4041""",30004,4041,30007,"([""star"":3,""start_level"":24,""star_up"":({29,31}),""rank_up"":24,""init_rule"":""arena_npc_4_1""])","魔法学徒·火"
"arena_npc_4h","""2072""",30004,2072,30007,"([""star"":4,""start_level"":24,""star_up"":({30}),""rank_up"":24,""init_rule"":""arena_npc_4_2""])","死神使者·风"
"arena_npc_4h","""3062""",30004,3062,30007,"([""star"":3,""start_level"":24,""star_up"":({31,32}),""rank_up"":24,""init_rule"":""arena_npc_4_3""])","雷鸟·风"
"arena_npc_4h","""5091""",30004,5091,30007,"([""star"":4,""start_level"":24,""star_up"":({30}),""rank_up"":24,""init_rule"":""arena_npc_4_4""])","独眼巨人·火"
"# 竞技场NPC对战5简单配置",,,,,,
"arena_npc_5e","""4043""",30004,4043,30007,"([""star"":3,""start_level"":19,""star_up"":({}),""rank_up"":19,""init_rule"":""arena_npc_5_0""])","魔法学徒·水"
"arena_npc_5e","""1023""",30004,1023,30007,"([""star"":3,""start_level"":19,""star_up"":({20}),""rank_up"":21,""init_rule"":""arena_npc_5_1""])","草精·水"
"arena_npc_5e","""5043""",30004,5043,30007,"([""star"":3,""start_level"":19,""star_up"":({}),""rank_up"":20,""init_rule"":""arena_npc_5_2""])","水晶仙子·水"
"arena_npc_5e","""6023""",30004,6023,30007,"([""star"":2,""start_level"":19,""star_up"":({20}),""rank_up"":25,""init_rule"":""arena_npc_5_3""])","J先生·水"
"arena_npc_5e","""4023""",30004,4023,30007,"([""star"":2,""start_level"":19,""star_up"":({}),""rank_up"":20,""init_rule"":""arena_npc_5_4""])","赏金猎人·水"
"# 竞技场NPC对战5普通配置",,,,,,
"arena_npc_5n","""4043""",30004,4043,30007,"([""star"":3,""start_level"":21,""star_up"":({22}),""rank_up"":21,""init_rule"":""arena_npc_5_0""])","魔法学徒·水"
"arena_npc_5n","""3073""",30004,3073,30007,"([""star"":4,""start_level"":21,""star_up"":({}),""rank_up"":21,""init_rule"":""arena_npc_5_1""])","人马战士·水"
"arena_npc_5n","""4103""",30004,4103,30007,"([""star"":3,""start_level"":21,""star_up"":({23}),""rank_up"":21,""init_rule"":""arena_npc_5_2""])","鬼武士·水"
"arena_npc_5n","""6023""",30004,6023,30007,"([""star"":3,""start_level"":21,""star_up"":({24}),""rank_up"":25,""init_rule"":""arena_npc_5_3""])","J先生·水"
"arena_npc_5n","""1043""",30004,1043,30007,"([""star"":3,""start_level"":21,""star_up"":({25}),""rank_up"":21,""init_rule"":""arena_npc_5_4""])","流浪南瓜·水"
"# 竞技场NPC对战5困难配置",,,,,,
"arena_npc_5h","""6083""",30004,6083,30007,"([""star"":4,""start_level"":26,""star_up"":({28}),""rank_up"":26,""init_rule"":""arena_npc_5_0""])","恶魔之书·水·队长"
"arena_npc_5h","""4103""",30004,4103,30007,"([""star"":4,""start_level"":26,""star_up"":({29}),""rank_up"":26,""init_rule"":""arena_npc_5_1""])","鬼武士·水"
"arena_npc_5h","""4043""",30004,4043,30007,"([""star"":4,""start_level"":26,""star_up"":({30}),""rank_up"":26,""init_rule"":""arena_npc_5_2""])","魔法学徒·水"
"arena_npc_5h","""3113""",30004,3113,30007,"([""star"":4,""start_level"":26,""star_up"":({31}),""rank_up"":26,""init_rule"":""arena_npc_5_3""])","龙·水"
"arena_npc_5h","""1043""",30004,1043,30007,"([""star"":4,""start_level"":26,""star_up"":({32}),""rank_up"":26,""init_rule"":""arena_npc_5_4""])","流浪南瓜·水"
"# 竞技场NPC对战6简单配置",,,,,,
"arena_npc_6e","""4041""",30004,4041,30007,"([""star"":3,""start_level"":22,""star_up"":({23}),""rank_up"":22,""init_rule"":""arena_npc_6_0""])","魔法学徒·火·队长"
"arena_npc_6e","""2031""",30004,2031,30007,"([""star"":2,""start_level"":22,""star_up"":({23}),""rank_up"":23,""init_rule"":""arena_npc_6_1""])","骷髅射手·火"
"arena_npc_6e","""1021""",30004,1021,30007,"([""star"":3,""start_level"":22,""star_up"":({23}),""rank_up"":25,""init_rule"":""arena_npc_6_2""])","草精·火"
"arena_npc_6e","""4101""",30004,4101,30007,"([""star"":4,""start_level"":22,""star_up"":({}),""rank_up"":31,""init_rule"":""arena_npc_6_3""])","鬼武士·火"
"arena_npc_6e","""5071""",30004,5071,30007,"([""star"":3,""start_level"":22,""star_up"":({}),""rank_up"":27,""init_rule"":""arena_npc_6_4""])","战斗天使·火"
"# 竞技场NPC对战6普通配置",,,,,,
"arena_npc_6n","""4041""",30004,4041,30007,"([""star"":4,""start_level"":24,""star_up"":({22}),""rank_up"":24,""init_rule"":""arena_npc_6_0""])","魔法学徒·火·队长"
"arena_npc_6n","""2031""",30004,2031,30007,"([""star"":3,""start_level"":24,""star_up"":({}),""rank_up"":24,""init_rule"":""arena_npc_6_1""])","骷髅射手·火"
"arena_npc_6n","""6201""",30004,6201,30007,"([""star"":3,""start_level"":24,""star_up"":({23}),""rank_up"":25,""init_rule"":""arena_npc_6_2""])","精金魔像·火"
"arena_npc_6n","""4101""",30004,4101,30007,"([""star"":4,""start_level"":24,""star_up"":({24}),""rank_up"":31,""init_rule"":""arena_npc_6_3""])","鬼武士·火"
"arena_npc_6n","""5071""",30004,5071,30007,"([""star"":3,""start_level"":24,""star_up"":({25}),""rank_up"":27,""init_rule"":""arena_npc_6_4""])","战斗天使·火"
"# 竞技场NPC对战6困难配置",,,,,,
"arena_npc_6h","""4041""",30004,4041,30007,"([""star"":4,""start_level"":28,""star_up"":({30}),""rank_up"":28,""init_rule"":""arena_npc_6_0""])","人马战士·火·队长"
"arena_npc_6h","""4081""",30004,4081,30007,"([""star"":5,""start_level"":28,""star_up"":({}),""rank_up"":28,""init_rule"":""arena_npc_6_1""])","时间术士·火"
"arena_npc_6h","""6201""",30004,6201,30007,"([""star"":4,""start_level"":28,""star_up"":({31}),""rank_up"":28,""init_rule"":""arena_npc_6_2""])","精金魔像·火"
"arena_npc_6h","""3111""",30004,3111,30007,"([""star"":5,""start_level"":28,""star_up"":({}),""rank_up"":31,""init_rule"":""arena_npc_6_3""])","龙·火"
"arena_npc_6h","""5071""",30004,5071,30007,"([""star"":4,""start_level"":28,""star_up"":({32}),""rank_up"":28,""init_rule"":""arena_npc_6_4""])","泣神石像·火"
"# 竞技场NPC对战7简单配置",,,,,,
"arena_npc_7e","""5042""",30004,5042,30007,"([""star"":3,""start_level"":25,""star_up"":({26}),""rank_up"":25,""init_rule"":""arena_npc_7_0""])","水晶仙子·风  队长"
"arena_npc_7e","""3042""",30004,3042,30007,"([""star"":3,""start_level"":25,""star_up"":({26}),""rank_up"":25,""init_rule"":""arena_npc_7_1""])","战斗喵·风"
"arena_npc_7e","""4041""",30004,4101,30007,"([""star"":3,""start_level"":25,""star_up"":({26}),""rank_up"":25,""init_rule"":""arena_npc_7_2""])","鬼武士·火"
"arena_npc_7e","""4072""",30004,4072,30007,"([""star"":4,""start_level"":25,""star_up"":({}),""rank_up"":26,""init_rule"":""arena_npc_7_3""])","影舞者·风"
"arena_npc_7e","""4133""",30004,4133,30007,"([""star"":4,""start_level"":25,""star_up"":({}),""rank_up"":26,""init_rule"":""arena_npc_7_4""])","战争女王·水"
"# 竞技场NPC对战7普通配置",,,,,,
"arena_npc_7n","""5042""",30004,5042,30007,"([""star"":4,""start_level"":27,""star_up"":({28}),""rank_up"":27,""init_rule"":""arena_npc_7_0""])","水晶仙子·风  队长"
"arena_npc_7n","""3042""",30004,3042,30007,"([""star"":4,""start_level"":27,""star_up"":({29}),""rank_up"":27,""init_rule"":""arena_npc_7_1""])","战斗喵·风"
"arena_npc_7n","""4041""",30004,4101,30007,"([""star"":4,""start_level"":27,""star_up"":({}),""rank_up"":27,""init_rule"":""arena_npc_7_2""])","鬼武士·火"
"arena_npc_7n","""4072""",30004,4072,30007,"([""star"":4,""start_level"":27,""star_up"":({}),""rank_up"":27,""init_rule"":""arena_npc_7_3""])","影舞者·风"
"arena_npc_7n","""4133""",30004,4133,30007,"([""star"":5,""start_level"":27,""star_up"":({}),""rank_up"":27,""init_rule"":""arena_npc_7_4""])","战争女王·水"
"# 竞技场NPC对战7困难配置",,,,,,
"arena_npc_7h","""5042""",30004,5042,30007,"([""star"":5,""start_level"":30,""star_up"":({}),""rank_up"":30,""init_rule"":""arena_npc_7_0""])","水晶仙子·风  队长"
"arena_npc_7h","""3042""",30004,3042,30007,"([""star"":5,""start_level"":30,""star_up"":({}),""rank_up"":30,""init_rule"":""arena_npc_7_1""])","战斗喵·风"
"arena_npc_7h","""4041""",30004,4101,30007,"([""star"":4,""start_level"":30,""star_up"":({32}),""rank_up"":30,""init_rule"":""arena_npc_7_2""])","鬼武士·火"
