"# monster.csv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# 怪物信息表",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#编号*","备注","名字*","觉醒名字*","图档*","标记位*","星级*","觉醒阶位*","组别*","能合成的怪物*","系统购买价格*","是否是材料宠物*","技能伤害类型*","类型*","种族*","初始等级*","抽取标识","图鉴是否显示*","图鉴奖励参数*","元素*","模型id*","受创点偏移*","箭头偏移*","短描述脚本*","默认初始化初始化*","默认初始化规则*","初始技能*","关联怪物*","AI脚本*","AI脚本参数*","生命系数*","生命觉醒*","攻击系数*","攻击觉醒*","防御系数*","防御觉醒*","默认敏捷*","敏捷觉醒*","默认速度*","默认速度*","显示头像*","基准移动速度*","移动速度缩放*","攻击速度*","施法速度*","经验脚本*","经验参数*","元素经验系数*","觉醒经验系数*","最大星级*","宠物召唤碎片的数量*","光暗召唤石碎片权重","传说召唤石碎片权重","未知召唤石权重","神秘召唤石权重","火之召唤石权重","风之召唤石权重","水之召唤石权重","光暗召唤石权重","传说召唤石权重","历练召唤权重","友情召唤权重","水晶召唤权重","刻印召唤权重","预留","宠物碎片召唤","好友地下城抽取","市场1-2星权重","成长召唤卷权重","史诗召唤卷权重","能否提升技能等级*","分享描述*","觉醒描述*","觉醒描述参数*","觉醒材料*"
"auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto"
3042,"战斗喵·风","monster_name_3041","monster_name_3041","""3042""",97,3,1,33,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M3041_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({564,1}),({565,1}),({566,1}),}),2:({({564,1}),({565,1}),({566,1}),({1394,1}),})])","({})",3001,"([])",-181,0,-166,0,-193,0,105,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,100,0,0,0,100,100,100,100,100,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":566, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_SS,15}), ({@PRI_SS,10}), })"
3043,"战斗喵·水","monster_name_3041","monster_name_3041","""3043""",98,3,1,33,1093,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M3041_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({567,1}),({568,1}),}),2:({({567,1}),({568,1}),({569,1}),})])","({})",3001,"([])",-151,0,-186,0,-223,0,106,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":569, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_WS,15}), ({@PRI_WS,10}), })"
3044,"战斗喵·光","monster_name_3041","monster_name_3041","""3044""",99,3,1,33,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M3041_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({555,1}),({556,1}),({557,1}),}),2:({({555,1}),({556,1}),({557,1}),({905,1}),})])","({})",3001,"([])",-39,0,-396,0,-34,0,106,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,50,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_ACC, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
3045,"战斗喵·暗","monster_name_3041","monster_name_3041","""3045""",100,3,1,33,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M3041_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({558,1}),({559,1}),({560,1}),({1218,1}),}),2:({({558,1}),({559,1}),({560,1}),({1218,1}),({882,1}),})])","({})",3001,"([])",-188,0,-145,0,-194,0,103,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_DS,15}), ({@PRI_DS,10}), })"
3051,"暴力战熊·火","monster_name_3051","monster_name_3051","""3051""",324,3,1,55,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M3051_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1060,1}),({1061,1}),({1062,1}),({1063,1})}),2:({({1060,1}),({1061,1}),({1062,1}),({1063,1}),({1064,1})})])","({})",3001,"([])",221,0,-415,0,-296,0,99,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_FS,15}), ({@PRI_FS,10}), })"
3052,"暴力战熊·风","monster_name_3051","monster_name_3051","""3052""",325,3,1,55,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M3051_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1065,1}),({1066,1}),({1067,1}),({1068,1})}),2:({({1065,1}),({1066,1}),({1067,1}),({1068,1}),({1069,1})})])","({})",3001,"([])",219,0,-403,0,-304,0,99,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,100,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_SS,15}), ({@PRI_SS,10}), })"
3053,"暴力战熊·水","monster_name_3051","monster_name_3051","""3053""",326,3,1,55,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M3051_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1070,1}),({1071,1}),({1072,1}),({1073,1})}),2:({({1070,1}),({1071,1}),({1072,1}),({1073,1}),({1074,1})})])","({})",3001,"([])",217,0,-392,0,-310,0,99,15,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_AGI, ""15""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_WS,15}), ({@PRI_WS,10}), })"
3054,"暴力战熊·光","monster_name_3051","monster_name_3051","""3054""",327,3,1,55,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M3051_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1049,1}),({1050,1}),({1051,1}),({1052,1})}),2:({({1049,1}),({1050,1}),({1051,1}),({1052,1}),({1053,1})})])","({})",3001,"([])",210,0,-406,0,-284,0,99,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
3055,"暴力战熊·暗","monster_name_3051","monster_name_3051","""3055""",328,3,1,55,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M3051_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1054,1}),({1055,1}),({1056,1}),({1058,1})}),2:({({1054,1}),({1055,1}),({1056,1}),({1058,1}),({1059,1})})])","({})",3001,"([])",205,0,-395,0,-294,0,99,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_DS,15}), ({@PRI_DS,10}), })"
3071,"人马战士·火","monster_name_3071","monster_name_3071","""3071""",91,3,1,4,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_ATK_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M3071_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({37,1}),({38,1}),({452,1})}),2:({({37,1}),({38,1}),({39,1}),({452,1})})])","({})",3001,"([])",125,0,-375,0,-234,0,99,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,100,0,0,0,0,100,100,100,100,100,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":39, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_FS,15}), ({@PRI_FS,10}), })"
3072,"人马战士·风","monster_name_3071","monster_name_3071","""3072""",92,3,1,4,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_SUP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M3071_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({40,1}),({41,1}),({453,1})}),2:({({40,1}),({41,1}),({42,1}),({453,1})})])","({})",3001,"([])",99,0,-345,0,-204,0,95,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,100,0,0,0,100,100,100,100,100,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":42, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_SS,15}), ({@PRI_SS,10}), })"
3073,"人马战士·水","monster_name_3071","monster_name_3071","""3073""",93,3,1,4,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_SUP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M3071_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({43,1}),({44,1}),({45,1})}),2:({({43,1}),({44,1}),({45,1}),({454,1})})])","({})",3001,"([])",82,0,-352,0,-180,0,95,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":454, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_WS,15}), ({@PRI_WS,10}), })"
3074,"人马战士·光","monster_name_3071","monster_name_3071","""3074""",94,3,1,4,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_SUP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M3071_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({31,1}),({32,1}),({450,1})}),2:({({31,1}),({32,1}),({33,1}),({450,1})})])","({})",3001,"([])",50,0,-356,0,-164,0,97,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":33, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
3075,"人马战士·暗","monster_name_3071","monster_name_3071","""3075""",95,3,1,4,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M3071_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({34,1}),({35,1}),({451,1})}),2:({({34,1}),({35,1}),({36,1}),({451,1})})])","({})",3001,"([])",110,0,-365,0,-224,0,100,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":36, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_DS,15}), ({@PRI_DS,10}), })"
3091,"米诺陶斯·火","monster_name_3091","monster_name_3091","""3091""",319,5,1,54,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M3091_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1033,1}),({1034,1}),({1035,1}),({1036,1})}),2:({({1033,1}),({1034,1}),({1035,1}),({1036,1}),({1037,1})})])","({})",3001,"([])",348,0,-213,0,-95,0,96,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_3091",4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_FS,20}), ({@MED_FS,15}), })"
3092,"米诺陶斯·风","monster_name_3091","monster_name_3091","""3092""",320,5,1,54,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M3091_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1038,1}),({1039,1}),({1040,1}),({1041,1})}),2:({({1038,1}),({1039,1}),({1040,1}),({1041,1}),({1042,1})})])","({})",3001,"([])",318,0,-173,0,-105,0,96,15,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,100,0,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_3091",4240,"([""new_attrib"":({@ATTRIB_AGI, ""15""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_SS,20}), ({@MED_SS,15}), })"
3093,"米诺陶斯·水","monster_name_3091","monster_name_3091","""3093""",321,5,1,54,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M3091_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1043,1}),({1044,1}),({1045,1}),({1047,1})}),2:({({1043,1}),({1044,1}),({1045,1}),({1047,1}),({1048,1})})])","({})",3001,"([])",337,0,-217,0,-80,0,96,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,100,100,"@FALSE","share_desc_3091",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_WS,20}), ({@MED_WS,15}), })"
3094,"米诺陶斯·光","monster_name_3091","monster_name_3091","""3094""",322,5,1,54,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M3091_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1022,1}),({1023,1}),({1024,1}),({1025,1})}),2:({({1022,1}),({1023,1}),({1024,1}),({1025,1}),({1026,1})})])","({})",3001,"([])",340,0,-200,0,-1100,0,96,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE","share_desc_3091",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_LS,20}), ({@MED_LS,15}), })"
3095,"米诺陶斯·暗","monster_name_3091","monster_name_3091","""3095""",323,5,1,54,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M3091_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1027,1}),({1028,1}),({1029,1}),({1031,1})}),2:({({1027,1}),({1028,1}),({1029,1}),({1031,1}),({1032,1})})])","({})",3001,"([])",335,0,-214,0,-81,0,96,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,30,0,0,0,0,0,0,30,0,30,0,0,30,0,100,0,0,0,0,"@FALSE","share_desc_3091",4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_DS,20}), ({@MED_DS,15}), })"
3111,"龙·火","monster_name_3111","monster_name_3111","""3111""",101,5,1,5,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M3111_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({201,1}),({203,1}),({204,1}),({457,1})}),2:({({201,1}),({203,1}),({204,1}),({447,1}),({457,1})})])","({})",3001,"([])",-5,0,151,0,-83,0,92,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_3111",4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_FS,20}), ({@MED_FS,15}), })"
3112,"龙·风","monster_name_3111","monster_name_3111","""3112""",102,5,1,5,,"([""money"":50,])","@FALSE","@SKILL_AGI_TYPE","@MONSTER_SPD_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M3111_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({205,1}),({207,1}),({208,1}),({458,1})}),2:({({205,1}),({207,1}),({208,1}),({448,1}),({458,1})})])","({})",3001,"([])",41,0,107,0,-134,0,98,15,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,100,0,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_3111",4240,"([""new_attrib"":({@ATTRIB_AGI, ""15""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_SS,20}), ({@MED_SS,15}), })"
3113,"龙·水","monster_name_3111","monster_name_3111","""3113""",103,5,1,5,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M3111_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({209,1}),({211,1}),({212,1}),({459,1})}),2:({({209,1}),({211,1}),({212,1}),({449,1}),({459,1})})])","({})",3001,"([])",118,0,-239,0,214,0,91,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_3111",4240,"([""new_attrib"":({@ATTRIB_ACC, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_WS,20}), ({@MED_WS,15}), })"
3114,"龙·光","monster_name_3111","monster_name_3111","""3114""",104,5,1,5,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M3111_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({193,1}),({195,1}),({196,1}),({455,1})}),2:({({193,1}),({195,1}),({196,1}),({445,1}),({455,1})})])","({})",3001,"([])",-26,0,153,0,-103,0,96,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,30,0,0,0,0,0,0,30,0,30,0,0,30,0,100,0,0,0,0,"@FALSE","share_desc_3111",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_LS,20}), ({@MED_LS,15}), })"
3115,"龙·暗","monster_name_3111","monster_name_3111","""3115""",105,5,1,5,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M3111_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({197,1}),({199,1}),({200,1}),({456,1})}),2:({({197,1}),({199,1}),({200,1}),({446,1}),({456,1})})])","({})",3001,"([])",165,0,-15,0,-114,0,94,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE","share_desc_3111",4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_DS,20}), ({@MED_DS,15}), })"
3121,"九尾狐·火","monster_name_3121","monster_name_3121","""3121""",106,5,1,41,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M3121_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({744,1}),({745,1}),({748,1}),({749,1})}),2:({({744,1}),({745,1}),({748,1}),({749,1}),({750,1})})])","({})",3001,"([])",-10,0,15,0,-15,0,101,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,100,100,"@FALSE","share_desc_3121",4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_FS,20}), ({@MED_FS,15}), })"
3122,"九尾狐·风","monster_name_3121","monster_name_3121","""3122""",107,5,1,41,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M3121_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({751,1}),({752,1}),({753,1}),({755,1})}),2:({({751,1}),({752,1}),({753,1}),({755,1}),({756,1})})])","({})",3001,"([])",28,0,-13,0,-25,0,101,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,100,0,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_3121",4240,"([""new_attrib"":({@ATTRIB_ACC, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_SS,20}), ({@MED_SS,15}), })"
3123,"九尾狐·水","monster_name_3121","monster_name_3121","""3123""",108,5,1,41,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M3121_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({757,1}),({758,1}),({759,1}),({760,1})}),2:({({757,1}),({758,1}),({759,1}),({760,1}),({761,1})})])","({})",3001,"([])",118,0,-117,0,-11,0,101,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_3121",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_WS,20}), ({@MED_WS,15}), })"
3124,"九尾狐·光","monster_name_3121","monster_name_3121","""3124""",109,5,1,41,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_MONSTER",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M3121_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({732,1}),({733,1}),({734,1}),({735,1})}),2:({({732,1}),({733,1}),({734,1}),({735,1}),({736,1})})])","({})",3001,"([])",32,0,-136,0,120,0,101,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE","share_desc_3121",4240,"([""new_attrib"":({@ATTRIB_ACC, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_LS,20}), ({@MED_LS,15}), })"
